unit_id,m_trust_general,m_trust_in_group,m_trust_out_group,m_trust_institution,m_trust_composite,m_noise,q275_cell,gps_trust_cell
EGY|F|55-64,0.12195121951219512,0.9024390243902439,0.5262345679012346,0.7804054054054054,0.7363596658989612,0.16143303004886553,1.0853658536585367,0.60463536
EGY|M|18-24,0.0594059405940594,0.8982843137254902,0.556781045751634,0.7524752475247525,0.7358468690006257,-0.9099117014810496,2.911764705882353,0.67838573
EGY|M|25-34,0.0763888888888889,0.9189655172413793,0.5327586206896552,0.7204861111111112,0.7240700830140486,1.2886978411352805,3.296551724137931,0.49311408
EGY|M|35-44,0.07751937984496124,0.9166666666666666,0.513888888888889,0.70703125,0.7125289351851851,1.2947278656306067,2.868217054263566,0.6970909
EGY|M|45-54,0.06923076923076923,0.9086538461538461,0.5144230769230769,0.7189922480620154,0.7140230570463127,0.8838387573809191,2.5,0.55169326
EGY|M|55-64,0.10989010989010989,0.9134615384615384,0.5311355311355311,0.7611111111111111,0.7352360602360601,0.37232614004382514,2.32967032967033,0.6705783
GBR|F|18-24,0.3020833333333333,0.8685567010309279,0.6649484536082474,0.5968642611683849,0.71012313860252,0.20406060480294655,3.75531914893617,0.33506978
GBR|F|25-34,0.41409691629955947,0.8961038961038961,0.6843158660844251,0.6023550724637681,0.7275916115506963,-0.8068374290999847,4.786363636363636,0.08908135
GBR|F|35-44,0.46613545816733065,0.8837209302325582,0.6724806201550387,0.610061369509044,0.722087639965547,-0.2054783915025277,4.747967479674797,0.34700805
GBR|F|45-54,0.47058823529411764,0.8968446601941747,0.6980177993527508,0.6152375201288245,0.7366999932252499,0.43159012120823853,4.456852791878172,0.29708436
GBR|F|55-64,0.4824561403508772,0.9192139737991266,0.7105263157894737,0.6125363901018923,0.7474255598968309,-1.7224321382894963,4.013888888888889,0.285023
GBR|F|65+,0.4945945945945946,0.9389841688654353,0.7508795074758134,0.655782761653474,0.7818821459982409,1.0856718635320421,3.6293103448275863,0.4582701
GBR|M|18-24,0.4189189189189189,0.875,0.6672297297297297,0.5723536036036035,0.7048611111111112,0.26886228094010656,3.857142857142857,-0.07061467
GBR|M|25-34,0.4097222222222222,0.8993055555555556,0.6843171296296297,0.6077835648148148,0.73046875,0.11224392441039441,4.885714285714286,0.17456111
GBR|M|35-44,0.48201438848920863,0.8758928571428571,0.6717261904761905,0.6165178571428571,0.7213789682539682,1.1072113406964939,4.794117647058823,0.050038327
GBR|M|45-54,0.5209580838323353,0.8922155688622755,0.6646464646464647,0.5969311377245509,0.7179310570777636,-1.0196669698442973,4.455696202531645,0.1621785
