unit_id,m_wvs_q13,m_wvs_q14,m_composite,q275_cell,gps_patience_cell,m_noise
JPN|F|45-54,1.5596330275229358,1.4128440366972477,-3.00279029682288,4.247706422018348,0.2927858,0.022757418254964724
JPN|F|55-64,1.6323529411764706,1.3529411764705883,-2.7711017900307326,4.296296296296297,0.03555685,1.5775078655728303
JPN|F|65+,1.5192307692307692,1.4076923076923078,-3.3903468198124136,3.642857142857143,-0.17531532,-0.40430237705663874
JPN|M|25-34,1.6734693877551021,1.346938775510204,-2.4524270832790105,4.673469387755102,0.062309835,0.6854857160498143
JPN|M|35-44,1.5813953488372092,1.302325581395349,-3.557029367052121,4.709302325581396,0.15265454,-0.8224798121705236
JPN|M|45-54,1.5350877192982457,1.3859649122807018,-3.3981836377888337,4.575221238938053,0.14156356,-0.63116426365302
JPN|M|55-64,1.625,1.4270833333333333,-2.3359976346234235,4.9375,0.05774338,1.8403476758963517
JPN|M|65+,1.5560747663551402,1.4018691588785046,-3.107779217868499,4.271428571428571,0.095389314,-1.1048236766311945
KAZ|F|18-24,1.7333333333333334,1.5833333333333333,-0.33755503577352863,4.319148936170213,-0.15502085,-0.710416226749415
KAZ|F|25-34,1.5735294117647058,1.5686274509803921,-1.832274334703373,5.405940594059406,-0.049745977,0.9216021101311327
KAZ|F|35-44,1.6,1.5466666666666666,-1.7489865769889343,5.175675675675675,-0.28654012,1.6242257386822783
KAZ|F|45-54,1.6141732283464567,1.6456692913385826,-0.958452319044367,4.992,-0.23885535,0.34258048259921825
KAZ|F|55-64,1.5357142857142858,1.5892857142857142,-2.023413967348016,4.538461538461538,-0.4350294,-0.24688433055034045
KAZ|F|65+,1.565217391304348,1.608695652173913,-1.6350231595748723,3.369565217391304,-0.46370965,-1.4859997631954363
KAZ|M|18-24,1.5466666666666666,1.6666666666666667,-1.406624349240764,4.303030303030303,-0.12188511,-0.7078394109867017
KAZ|M|25-34,1.5866666666666667,1.5333333333333334,-1.9552314897312564,5.180555555555555,-0.21694514,-0.15734764106170804
KAZ|M|35-44,1.5039370078740157,1.5984251968503937,-2.2393959481795696,4.616,-0.25875148,0.3680647655312342
